transaction_id,date,leakage_type,amount_lost,region,product,detected_by,status,recovery_amount
TXN00818,2024-10-11,Billing Delay,7515.45,South,Economy Pack,Audit,In Progress,276.84
TXN00819,2024-10-10,Billing Delay,23866.74,Central,Bulk Pack,System Flag,In Progress,16111.29
TXN00820,2024-11-14,Billing Delay,30338.99,South,Bulk Pack,System Flag,Recovered,28893.38
TXN00821,2024-12-18,Unauthorized Discount,32109.7,North,Bulk Pack,Audit,Recovered,19925.76
TXN00822,2024-03-30,Unauthorized Discount,6808.2,East,Standard Pack,Customer Complaint,Recovered,5684.44
TXN00823,2024-08-07,Return Abuse,9144.6,Central,Premium Pack,Manager Review,Recovered,0.0
TXN00824,2024-08-11,Billing Delay,18882.44,East,Standard Pack,Customer Complaint,Written Off,14363.3
TXN00825,2024-03-22,Billing Delay,20002.09,North,Economy Pack,Audit,In Progress,0.0
TXN00826,2024-01-30,Duplicate Invoice,3700.37,North,Trial Pack,Audit,In Progress,3154.0
TXN00827,2024-08-31,Unauthorized Discount,16022.58,South,Premium Pack,System Flag,Written Off,5619.39
TXN00828,2024-04-08,Billing Delay,310.37,Central,Bulk Pack,System Flag,Recovered,135.5
TXN00829,2024-02-06,Duplicate Invoice,28329.28,West,Economy Pack,Audit,Recovered,17478.55
TXN00830,2024-03-28,Billing Delay,7047.89,East,Standard Pack,Audit,In Progress,1463.72
TXN00831,2024-11-22,Missed Renewal,16419.07,South,Bulk Pack,Customer Complaint,Written Off,0.0
TXN00832,2024-04-12,Unauthorized Discount,8264.87,West,Trial Pack,System Flag,Written Off,914.18
TXN00833,2024-11-01,Pricing Error,8451.71,East,Standard Pack,System Flag,Recovered,5795.62
TXN00834,2024-03-12,Contract Non-Compliance,85836.29,Central,Premium Pack,Manager Review,Written Off,0.0
TXN00835,2024-07-27,Contract Non-Compliance,248.14,North,Standard Pack,Customer Complaint,In Progress,0.0
TXN00836,2024-12-27,Billing Delay,12556.13,West,Bulk Pack,Manager Review,Recovered,10932.55
TXN00837,2024-02-09,Pricing Error,28023.02,Central,Trial Pack,Audit,Recovered,0.0
TXN00838,2024-08-12,Pricing Error,29208.8,West,Economy Pack,Manager Review,Written Off,28785.16
TXN00839,2024-08-18,Unauthorized Discount,1892.65,Central,Trial Pack,Audit,In Progress,1044.75
TXN00840,2024-06-23,Pricing Error,54404.13,South,Trial Pack,Audit,Written Off,0.0
TXN00841,2024-03-14,Duplicate Invoice,4418.69,East,Economy Pack,System Flag,Recovered,0.0
TXN00842,2024-08-27,Pricing Error,9156.9,West,Economy Pack,System Flag,In Progress,4712.26
TXN00843,2024-03-04,Unauthorized Discount,21025.77,East,Economy Pack,System Flag,In Progress,3606.13
TXN00844,2024-07-27,Unauthorized Discount,12449.69,West,Trial Pack,Audit,In Progress,6099.91
TXN00845,2024-02-18,Return Abuse,31067.0,Central,Trial Pack,Manager Review,Written Off,0.0
TXN00846,2024-06-15,Duplicate Invoice,9090.89,South,Trial Pack,System Flag,Written Off,0.0
TXN00847,2024-01-01,Return Abuse,1842.55,South,Economy Pack,Manager Review,Recovered,754.63
TXN00848,2024-03-04,Unauthorized Discount,16757.77,East,Standard Pack,Customer Complaint,Recovered,9719.62
TXN00849,2024-03-08,Unauthorized Discount,3765.63,North,Standard Pack,Customer Complaint,Recovered,3412.27
TXN00850,2024-05-24,Unauthorized Discount,13290.98,Central,Standard Pack,Customer Complaint,Written Off,7222.71
TXN00851,2024-02-07,Unauthorized Discount,13331.5,East,Economy Pack,Manager Review,Written Off,0.0
TXN00852,2024-07-14,Billing Delay,419.33,Central,Standard Pack,Audit,In Progress,71.07
TXN00853,2024-09-29,Return Abuse,8122.05,Central,Trial Pack,Audit,Recovered,0.0
TXN00854,2024-10-04,Unauthorized Discount,22123.67,West,Standard Pack,Customer Complaint,In Progress,18800.29
TXN00855,2024-03-19,Pricing Error,15078.81,South,Premium Pack,Customer Complaint,In Progress,13839.74
TXN00856,2024-03-09,Contract Non-Compliance,104.16,South,Economy Pack,Audit,Written Off,0.0
TXN00857,2024-08-03,Unauthorized Discount,37465.47,Central,Trial Pack,Customer Complaint,Written Off,32078.94
TXN00858,2024-02-28,Billing Delay,5974.4,West,Standard Pack,Customer Complaint,In Progress,0.0
TXN00859,2024-01-16,Unauthorized Discount,20417.45,South,Premium Pack,Audit,In Progress,0.0
TXN00860,2024-03-10,Return Abuse,35370.39,West,Economy Pack,System Flag,Recovered,320.57
TXN00861,2024-10-02,Return Abuse,10928.95,Central,Premium Pack,Customer Complaint,Recovered,9996.6
TXN00862,2024-07-13,Unauthorized Discount,23884.44,East,Trial Pack,Audit,Written Off,3905.73
TXN00863,2024-07-31,Contract Non-Compliance,489.31,South,Trial Pack,Audit,In Progress,276.0
TXN00864,2024-05-06,Contract Non-Compliance,11506.11,North,Economy Pack,Audit,Written Off,1141.22
TXN00865,2024-07-25,Unauthorized Discount,16085.24,North,Premium Pack,Audit,Recovered,0.0
TXN00866,2024-12-20,Pricing Error,53548.91,Central,Economy Pack,System Flag,In Progress,33537.81
TXN00867,2024-04-27,Pricing Error,7999.71,South,Standard Pack,Customer Complaint,Recovered,5710.92
TXN00868,2024-07-29,Pricing Error,10883.17,East,Standard Pack,System Flag,Recovered,982.11
TXN00869,2024-09-27,Unauthorized Discount,1716.56,East,Economy Pack,Audit,In Progress,1310.85
TXN00870,2024-07-23,Billing Delay,15079.96,South,Trial Pack,System Flag,Recovered,0.0
TXN00871,2024-05-04,Billing Delay,75493.06,East,Bulk Pack,Manager Review,Written Off,51850.93
TXN00872,2024-07-24,Return Abuse,14220.61,South,Standard Pack,Manager Review,Written Off,0.0
TXN00873,2024-11-29,Pricing Error,15908.16,South,Economy Pack,Customer Complaint,Recovered,0.0
TXN00874,2024-11-05,Contract Non-Compliance,46803.41,North,Bulk Pack,Audit,Written Off,26556.63
TXN00875,2024-02-13,Duplicate Invoice,23231.46,South,Trial Pack,System Flag,Recovered,0.0
TXN00876,2024-02-11,Unauthorized Discount,17308.15,Central,Bulk Pack,System Flag,In Progress,16886.5
TXN00877,2024-04-28,Billing Delay,1300.25,West,Trial Pack,Audit,Written Off,0.0
TXN00878,2024-07-07,Contract Non-Compliance,16439.93,Central,Trial Pack,Manager Review,Recovered,0.0
TXN00879,2024-06-03,Duplicate Invoice,2113.88,West,Standard Pack,Customer Complaint,Written Off,251.86
TXN00880,2024-12-09,Unauthorized Discount,15213.25,East,Standard Pack,Audit,Recovered,13095.42
TXN00881,2024-06-19,Return Abuse,7328.13,North,Bulk Pack,Manager Review,Recovered,4755.53
TXN00882,2024-05-04,Unauthorized Discount,1323.69,North,Economy Pack,Audit,Recovered,1021.3
TXN00883,2024-06-16,Pricing Error,25273.5,South,Trial Pack,Customer Complaint,Recovered,4826.78
TXN00884,2024-09-18,Unauthorized Discount,39024.16,West,Trial Pack,Audit,Recovered,0.0
TXN00885,2024-12-08,Billing Delay,25733.99,East,Standard Pack,Customer Complaint,Recovered,2532.99
TXN00886,2024-01-11,Billing Delay,1226.58,West,Trial Pack,Manager Review,Recovered,0.0
TXN00887,2024-07-20,Return Abuse,4866.45,Central,Standard Pack,Audit,Recovered,0.0
TXN00888,2024-10-30,Contract Non-Compliance,3053.58,East,Bulk Pack,System Flag,Recovered,0.0
TXN00889,2024-05-20,Billing Delay,1945.13,North,Standard Pack,Manager Review,Recovered,1011.87
TXN00890,2024-12-16,Billing Delay,51713.21,North,Economy Pack,Manager Review,Recovered,10644.61
TXN00891,2024-10-09,Pricing Error,4864.78,South,Standard Pack,Customer Complaint,Recovered,0.0
TXN00892,2024-06-16,Missed Renewal,17362.17,Central,Economy Pack,Manager Review,In Progress,12300.19
TXN00893,2024-08-20,Unauthorized Discount,6310.92,Central,Economy Pack,Audit,Recovered,2172.94
TXN00894,2024-05-02,Billing Delay,1922.03,Central,Trial Pack,Audit,In Progress,0.0
TXN00895,2024-02-20,Return Abuse,33575.93,South,Standard Pack,Manager Review,In Progress,0.0
TXN00896,2024-09-28,Missed Renewal,33051.16,East,Economy Pack,Audit,Recovered,21036.77
TXN00897,2024-10-27,Pricing Error,2352.26,East,Economy Pack,Manager Review,In Progress,145.41
TXN00898,2024-06-22,Pricing Error,2568.2,North,Trial Pack,System Flag,In Progress,2236.18
TXN00899,2024-05-24,Billing Delay,14341.66,West,Economy Pack,Customer Complaint,In Progress,13611.48
TXN00900,2024-02-07,Unauthorized Discount,7966.68,North,Trial Pack,Customer Complaint,Recovered,4090.03
TXN00901,2024-07-03,Duplicate Invoice,3810.11,Central,Standard Pack,Manager Review,In Progress,0.0
TXN00902,2024-09-27,Billing Delay,4403.27,West,Economy Pack,Customer Complaint,Written Off,674.2
TXN00903,2024-10-30,Contract Non-Compliance,19710.78,Central,Trial Pack,Customer Complaint,Recovered,1013.34
TXN00904,2024-01-09,Billing Delay,18602.16,South,Standard Pack,Audit,Recovered,14323.88
TXN00905,2024-12-19,Pricing Error,6469.17,West,Bulk Pack,Manager Review,Recovered,0.0
TXN00906,2024-02-24,Return Abuse,4368.81,Central,Bulk Pack,Manager Review,Recovered,0.0
TXN00907,2024-08-07,Pricing Error,27558.84,South,Standard Pack,Manager Review,In Progress,24781.52
TXN00908,2024-03-24,Pricing Error,15882.77,Central,Standard Pack,Manager Review,Recovered,775.6
TXN00909,2024-09-02,Return Abuse,6696.86,West,Bulk Pack,Manager Review,In Progress,0.0
TXN00910,2024-12-27,Missed Renewal,5698.71,Central,Bulk Pack,Manager Review,In Progress,4076.56
TXN00911,2024-08-05,Missed Renewal,16765.57,South,Economy Pack,Audit,Written Off,0.0
TXN00912,2024-07-09,Unauthorized Discount,17167.01,South,Bulk Pack,Customer Complaint,Recovered,0.0
TXN00913,2024-01-29,Pricing Error,2940.76,North,Premium Pack,Manager Review,In Progress,0.0
TXN00914,2024-02-12,Contract Non-Compliance,20075.18,South,Trial Pack,Audit,Recovered,0.0
TXN00915,2024-01-10,Unauthorized Discount,19559.25,South,Premium Pack,Manager Review,Recovered,1587.85
TXN00916,2024-10-08,Pricing Error,28.76,North,Standard Pack,Customer Complaint,In Progress,0.0
TXN00917,2024-08-30,Pricing Error,19613.04,North,Standard Pack,Customer Complaint,In Progress,0.0
TXN00918,2024-09-29,Billing Delay,8225.88,South,Bulk Pack,Manager Review,Recovered,0.0
TXN00919,2024-07-26,Missed Renewal,8498.06,West,Premium Pack,Customer Complaint,Recovered,0.0
TXN00920,2024-01-18,Pricing Error,10354.0,Central,Bulk Pack,System Flag,Written Off,8323.34
TXN00921,2024-01-19,Unauthorized Discount,23641.17,West,Trial Pack,Customer Complaint,Recovered,9705.39
TXN00922,2024-02-12,Duplicate Invoice,2954.07,Central,Premium Pack,System Flag,Recovered,2684.25
TXN00923,2024-10-21,Billing Delay,10449.45,Central,Economy Pack,Audit,Recovered,0.0
TXN00924,2024-10-27,Pricing Error,2421.78,South,Standard Pack,Manager Review,In Progress,321.9
TXN00925,2024-05-26,Unauthorized Discount,3279.92,West,Trial Pack,System Flag,Written Off,2863.97
TXN00926,2024-01-10,Contract Non-Compliance,11756.12,North,Standard Pack,Manager Review,Recovered,2404.2
TXN00927,2024-11-27,Unauthorized Discount,50670.28,East,Economy Pack,Customer Complaint,In Progress,0.0
TXN00928,2024-12-15,Contract Non-Compliance,44506.8,West,Premium Pack,Audit,Written Off,38426.57
TXN00929,2024-08-05,Return Abuse,11922.96,South,Bulk Pack,Manager Review,Recovered,4563.48
TXN00930,2024-09-15,Return Abuse,9084.38,East,Premium Pack,Manager Review,Recovered,7765.48
TXN00931,2024-06-12,Billing Delay,3546.54,East,Premium Pack,Customer Complaint,Recovered,1943.82
TXN00932,2024-04-13,Unauthorized Discount,14548.92,East,Bulk Pack,Audit,Recovered,2115.65
TXN00933,2024-05-08,Return Abuse,16187.31,North,Bulk Pack,System Flag,Recovered,6769.58
TXN00934,2024-09-01,Contract Non-Compliance,52237.37,South,Trial Pack,System Flag,Recovered,21544.23
TXN00935,2024-03-22,Pricing Error,12798.85,East,Economy Pack,Manager Review,Recovered,9984.82
TXN00936,2024-08-07,Unauthorized Discount,5695.1,East,Trial Pack,System Flag,Recovered,2077.48
TXN00937,2024-01-03,Pricing Error,33361.94,West,Premium Pack,Audit,In Progress,0.0
TXN00938,2024-02-24,Pricing Error,3856.13,North,Premium Pack,Audit,Recovered,3118.08
TXN00939,2024-12-28,Contract Non-Compliance,1291.62,East,Premium Pack,System Flag,In Progress,156.98
TXN00940,2024-08-28,Missed Renewal,307.19,Central,Bulk Pack,System Flag,Written Off,251.16
TXN00941,2024-01-06,Pricing Error,27766.14,North,Standard Pack,Customer Complaint,Written Off,19783.61
TXN00942,2024-02-09,Missed Renewal,7960.81,West,Premium Pack,Manager Review,In Progress,5207.8
TXN00943,2024-04-13,Duplicate Invoice,2520.22,North,Standard Pack,Manager Review,In Progress,1205.34
TXN00944,2024-03-23,Return Abuse,5771.08,North,Standard Pack,Customer Complaint,In Progress,847.99
TXN00945,2024-02-04,Unauthorized Discount,18358.46,East,Standard Pack,Manager Review,Recovered,18242.81
TXN00946,2024-11-10,Contract Non-Compliance,3099.49,East,Standard Pack,Audit,In Progress,2603.29
TXN00947,2024-08-09,Duplicate Invoice,10301.25,East,Bulk Pack,System Flag,Recovered,663.24
TXN00948,2024-08-28,Contract Non-Compliance,20073.57,West,Standard Pack,Audit,Written Off,0.0
TXN00949,2024-03-28,Unauthorized Discount,1628.6,South,Trial Pack,System Flag,In Progress,1251.79
TXN00950,2024-07-29,Pricing Error,56473.02,South,Trial Pack,System Flag,Recovered,18551.33
TXN00951,2024-01-15,Unauthorized Discount,642.46,Central,Premium Pack,Audit,Recovered,0.0
TXN00952,2024-09-03,Unauthorized Discount,9055.97,Central,Premium Pack,Audit,Written Off,7946.3
TXN00953,2024-12-01,Unauthorized Discount,10824.4,South,Bulk Pack,System Flag,In Progress,9375.75
TXN00954,2024-01-13,Duplicate Invoice,18483.24,North,Bulk Pack,Manager Review,Written Off,3046.97
TXN00955,2024-03-08,Pricing Error,14610.54,Central,Bulk Pack,Manager Review,In Progress,0.0
TXN00956,2024-08-16,Contract Non-Compliance,22982.89,West,Bulk Pack,Audit,Recovered,16830.24
TXN00957,2024-03-20,Unauthorized Discount,19500.18,South,Premium Pack,Audit,In Progress,1305.56
TXN00958,2024-11-19,Return Abuse,7682.43,South,Economy Pack,Audit,Recovered,0.0
TXN00959,2024-03-22,Duplicate Invoice,39315.32,Central,Bulk Pack,Customer Complaint,In Progress,0.0
TXN00960,2024-07-30,Missed Renewal,18531.27,West,Premium Pack,System Flag,Written Off,15907.43
TXN00961,2024-01-20,Billing Delay,11227.22,South,Premium Pack,Manager Review,Written Off,8924.39
TXN00962,2024-06-11,Billing Delay,8976.05,East,Premium Pack,System Flag,Written Off,1648.22
TXN00963,2024-08-05,Unauthorized Discount,2701.65,South,Premium Pack,Audit,Recovered,0.0
TXN00964,2024-01-30,Unauthorized Discount,65563.58,East,Economy Pack,System Flag,In Progress,25436.46
TXN00965,2024-06-29,Unauthorized Discount,17086.12,Central,Economy Pack,Audit,In Progress,0.0
TXN00966,2024-02-04,Missed Renewal,36864.66,North,Premium Pack,Audit,In Progress,0.0
TXN00967,2024-03-19,Missed Renewal,20954.51,Central,Premium Pack,Manager Review,Written Off,12953.42
TXN00968,2024-12-14,Contract Non-Compliance,8024.56,East,Bulk Pack,System Flag,Written Off,0.0
TXN00969,2024-01-04,Pricing Error,1506.84,North,Bulk Pack,System Flag,Written Off,0.0
TXN00970,2024-03-26,Duplicate Invoice,2350.7,East,Bulk Pack,Audit,Recovered,2239.81
TXN00971,2024-02-01,Pricing Error,15582.4,Central,Premium Pack,Manager Review,In Progress,1720.73
TXN00972,2024-04-03,Return Abuse,26108.23,West,Economy Pack,Audit,In Progress,9541.36
TXN00973,2024-09-24,Contract Non-Compliance,15137.99,Central,Premium Pack,Manager Review,In Progress,735.73
TXN00974,2024-08-01,Unauthorized Discount,58754.86,Central,Bulk Pack,Audit,Written Off,14246.25
TXN00975,2024-02-22,Pricing Error,8833.03,West,Premium Pack,System Flag,Recovered,5919.07
TXN00976,2024-08-02,Unauthorized Discount,33678.55,East,Economy Pack,Manager Review,In Progress,0.0
TXN00977,2024-04-14,Unauthorized Discount,7107.55,West,Economy Pack,Manager Review,Written Off,3753.29
TXN00978,2024-06-25,Billing Delay,1942.45,East,Standard Pack,Manager Review,Written Off,1767.5
TXN00979,2024-05-10,Return Abuse,17796.04,West,Trial Pack,Customer Complaint,In Progress,9081.54
TXN00980,2024-11-23,Billing Delay,12754.4,Central,Bulk Pack,System Flag,Recovered,10535.74
TXN00981,2024-09-25,Billing Delay,10577.33,Central,Bulk Pack,Customer Complaint,Recovered,4174.63
TXN00982,2024-02-06,Return Abuse,952.23,North,Standard Pack,Audit,Recovered,92.03
TXN00983,2024-05-27,Duplicate Invoice,9564.75,South,Trial Pack,Audit,Written Off,0.0
TXN00984,2024-07-03,Missed Renewal,1344.32,North,Trial Pack,System Flag,In Progress,0.0
TXN00985,2024-12-13,Missed Renewal,8390.55,East,Trial Pack,Customer Complaint,In Progress,0.0
TXN00986,2024-10-26,Unauthorized Discount,5518.07,West,Trial Pack,Customer Complaint,In Progress,0.0
TXN00987,2024-11-19,Unauthorized Discount,7865.46,West,Premium Pack,System Flag,Recovered,2551.95
TXN00988,2024-05-06,Missed Renewal,23812.03,East,Standard Pack,Audit,Recovered,19561.79
TXN00989,2024-01-31,Return Abuse,7039.67,North,Standard Pack,Manager Review,Written Off,2282.77
TXN00990,2024-01-27,Unauthorized Discount,3708.37,Central,Trial Pack,Manager Review,In Progress,0.0
TXN00991,2024-06-27,Pricing Error,4038.35,South,Trial Pack,System Flag,In Progress,0.0
TXN00992,2024-09-14,Duplicate Invoice,7342.21,East,Standard Pack,System Flag,Recovered,2497.39
TXN00993,2024-01-31,Billing Delay,12203.29,East,Trial Pack,Manager Review,In Progress,7021.39
TXN00994,2024-09-28,Return Abuse,6751.35,Central,Premium Pack,Audit,In Progress,5707.73
TXN00995,2024-07-09,Pricing Error,11428.49,East,Economy Pack,Audit,In Progress,0.0
TXN00996,2024-02-19,Contract Non-Compliance,47929.83,East,Premium Pack,Customer Complaint,Recovered,36886.25
TXN00997,2024-03-08,Unauthorized Discount,19402.87,East,Bulk Pack,Manager Review,In Progress,2827.13
TXN00998,2024-07-09,Contract Non-Compliance,19872.2,North,Standard Pack,Customer Complaint,Written Off,5994.29
TXN00999,2024-05-16,Unauthorized Discount,2157.06,Central,Economy Pack,Manager Review,Written Off,0.0
TXN01000,2024-03-30,Billing Delay,2218.79,West,Standard Pack,Manager Review,Recovered,0.0
TXN01001,2024-06-20,Unauthorized Discount,4599.39,East,Economy Pack,Customer Complaint,In Progress,0.0
TXN01002,2024-08-06,Billing Delay,53525.81,West,Economy Pack,Customer Complaint,Recovered,0.0
TXN01003,2024-04-17,Return Abuse,6000.95,South,Premium Pack,System Flag,In Progress,833.73
TXN01004,2024-07-10,Return Abuse,53748.7,East,Economy Pack,Manager Review,Written Off,0.0
TXN01005,2024-03-15,Contract Non-Compliance,23676.01,West,Bulk Pack,Audit,Recovered,0.0
TXN01006,2024-04-03,Unauthorized Discount,28644.39,East,Bulk Pack,Customer Complaint,Recovered,12682.43
TXN01007,2024-01-23,Billing Delay,17256.44,West,Bulk Pack,Manager Review,Written Off,10663.71
TXN01008,2024-07-07,Duplicate Invoice,6284.68,North,Trial Pack,Manager Review,In Progress,0.0
TXN01009,2024-12-08,Unauthorized Discount,16564.74,North,Economy Pack,Audit,In Progress,0.0
TXN01010,2024-12-11,Return Abuse,40051.88,East,Premium Pack,Customer Complaint,Recovered,27014.09
TXN01011,2024-12-16,Unauthorized Discount,57817.38,East,Premium Pack,Customer Complaint,Recovered,0.0
TXN01012,2024-06-23,Missed Renewal,3416.63,North,Bulk Pack,System Flag,Recovered,0.0
TXN01013,2024-09-02,Billing Delay,318.05,South,Standard Pack,Audit,In Progress,283.11
TXN01014,2024-07-12,Unauthorized Discount,1576.54,Central,Premium Pack,Customer Complaint,Written Off,136.62
TXN01015,2024-07-17,Contract Non-Compliance,18113.84,Central,Bulk Pack,Audit,Recovered,4622.21
TXN01016,2024-12-24,Unauthorized Discount,598.98,East,Premium Pack,Audit,Written Off,0.0
TXN01017,2024-08-21,Missed Renewal,8460.36,Central,Standard Pack,Manager Review,In Progress,3772.97
TXN01018,2024-03-05,Contract Non-Compliance,14521.85,Central,Economy Pack,Manager Review,In Progress,0.0
TXN01019,2024-09-03,Contract Non-Compliance,3823.02,West,Trial Pack,System Flag,In Progress,0.0
TXN01020,2024-07-12,Unauthorized Discount,16080.03,East,Bulk Pack,System Flag,Recovered,0.0
TXN01021,2024-02-05,Duplicate Invoice,33118.53,North,Standard Pack,Customer Complaint,Recovered,4456.46
TXN01022,2024-09-23,Unauthorized Discount,5545.41,Central,Bulk Pack,System Flag,Written Off,0.0
TXN01023,2024-03-23,Pricing Error,25186.21,Central,Standard Pack,Customer Complaint,In Progress,22060.14
TXN01024,2024-09-22,Unauthorized Discount,54689.82,East,Trial Pack,Audit,In Progress,49596.99
TXN01025,2024-07-21,Contract Non-Compliance,23046.54,Central,Economy Pack,Customer Complaint,Recovered,0.0
TXN01026,2024-02-02,Unauthorized Discount,3417.34,Central,Economy Pack,Customer Complaint,In Progress,1101.53
TXN01027,2024-06-04,Pricing Error,3492.52,North,Trial Pack,Audit,In Progress,3343.48
TXN01028,2024-06-02,Unauthorized Discount,2659.76,North,Standard Pack,System Flag,Written Off,1875.88
TXN01029,2024-03-25,Missed Renewal,11388.31,East,Standard Pack,Customer Complaint,In Progress,4394.3
TXN01030,2024-10-27,Unauthorized Discount,16933.51,West,Trial Pack,System Flag,Written Off,8699.19
TXN01031,2024-10-25,Pricing Error,17717.9,North,Premium Pack,Customer Complaint,In Progress,0.0
TXN01032,2024-08-22,Unauthorized Discount,10150.52,East,Trial Pack,System Flag,In Progress,5243.82
TXN01033,2024-02-21,Return Abuse,15725.49,South,Premium Pack,Customer Complaint,In Progress,14174.57
TXN01034,2024-12-15,Return Abuse,2121.79,North,Trial Pack,Audit,Written Off,0.0
TXN01035,2024-03-17,Contract Non-Compliance,8396.99,Central,Economy Pack,System Flag,In Progress,0.0
TXN01036,2024-05-04,Pricing Error,7127.18,West,Economy Pack,Audit,Recovered,4396.97
TXN01037,2024-05-21,Contract Non-Compliance,6363.2,North,Standard Pack,System Flag,Recovered,4362.65
TXN01038,2024-09-24,Pricing Error,15174.1,Central,Bulk Pack,Manager Review,Recovered,3778.1
TXN01039,2024-03-13,Unauthorized Discount,37131.7,North,Trial Pack,Manager Review,In Progress,30495.02
TXN01040,2024-02-27,Contract Non-Compliance,10509.4,Central,Economy Pack,System Flag,Recovered,0.0
TXN01041,2024-10-19,Missed Renewal,6455.74,East,Economy Pack,Customer Complaint,Recovered,621.08
TXN01042,2024-05-18,Contract Non-Compliance,13476.01,Central,Premium Pack,System Flag,In Progress,8291.94
TXN01043,2024-06-27,Pricing Error,5311.74,East,Standard Pack,System Flag,In Progress,2272.56
TXN01044,2024-06-17,Billing Delay,19375.26,North,Premium Pack,Manager Review,In Progress,0.0
TXN01045,2024-04-23,Return Abuse,6554.19,Central,Premium Pack,System Flag,Recovered,5274.89
TXN01046,2024-02-14,Pricing Error,913.95,West,Economy Pack,Audit,In Progress,0.0
TXN01047,2024-04-30,Return Abuse,24797.35,East,Bulk Pack,Manager Review,Written Off,6225.07
TXN01048,2024-08-27,Unauthorized Discount,15307.02,North,Economy Pack,Audit,Written Off,1246.62
TXN01049,2024-05-11,Return Abuse,29407.57,South,Standard Pack,Manager Review,Recovered,0.0
TXN01050,2024-01-27,Billing Delay,11367.22,West,Economy Pack,Audit,Recovered,0.0
TXN01051,2024-11-01,Duplicate Invoice,40539.02,East,Economy Pack,Manager Review,In Progress,38863.03
TXN01052,2024-01-24,Contract Non-Compliance,31124.43,North,Standard Pack,Manager Review,In Progress,7767.18
TXN01053,2024-02-19,Missed Renewal,22374.2,East,Bulk Pack,Manager Review,In Progress,6763.72
TXN01054,2024-10-07,Billing Delay,5072.52,South,Premium Pack,Manager Review,Recovered,0.0
TXN01055,2024-03-08,Return Abuse,19852.54,South,Economy Pack,Customer Complaint,Recovered,0.0
TXN01056,2024-05-05,Contract Non-Compliance,9475.14,East,Bulk Pack,Customer Complaint,Written Off,2207.63
TXN01057,2024-10-22,Pricing Error,39477.57,West,Standard Pack,Customer Complaint,Written Off,0.0
TXN01058,2024-11-27,Pricing Error,10528.05,East,Premium Pack,System Flag,Recovered,9456.52
TXN01059,2024-08-23,Unauthorized Discount,14131.17,South,Premium Pack,Manager Review,In Progress,6465.96
TXN01060,2024-06-10,Unauthorized Discount,371.86,East,Economy Pack,Audit,In Progress,0.0
TXN01061,2024-06-03,Unauthorized Discount,1081.48,East,Standard Pack,Audit,Recovered,657.04
TXN01062,2024-12-02,Contract Non-Compliance,6368.74,South,Standard Pack,Customer Complaint,Written Off,5079.22
TXN01063,2024-05-21,Unauthorized Discount,19503.66,Central,Trial Pack,Manager Review,Recovered,9310.3
TXN01064,2024-02-07,Duplicate Invoice,16.38,Central,Premium Pack,Audit,Recovered,3.52
TXN01065,2024-07-16,Unauthorized Discount,16634.82,South,Bulk Pack,Audit,Recovered,7270.84
TXN01066,2024-12-08,Pricing Error,1458.18,North,Economy Pack,Customer Complaint,In Progress,796.6
TXN01067,2024-04-07,Pricing Error,740.79,West,Standard Pack,System Flag,Recovered,93.54
TXN01068,2024-09-17,Missed Renewal,18053.97,North,Bulk Pack,Audit,Written Off,0.0
TXN01069,2024-04-25,Return Abuse,695.33,South,Bulk Pack,Customer Complaint,Recovered,75.56
TXN01070,2024-07-31,Contract Non-Compliance,7121.33,East,Economy Pack,Audit,Recovered,6203.26
TXN01071,2024-08-19,Unauthorized Discount,11688.81,Central,Trial Pack,Manager Review,In Progress,9042.6
TXN01072,2024-08-25,Return Abuse,17829.06,Central,Economy Pack,System Flag,Recovered,0.0
TXN01073,2024-08-04,Unauthorized Discount,36600.35,North,Premium Pack,Audit,Written Off,0.0
TXN01074,2024-12-09,Return Abuse,19293.83,South,Standard Pack,System Flag,Written Off,6286.6
TXN01075,2024-11-09,Contract Non-Compliance,21032.49,South,Premium Pack,System Flag,Written Off,13516.55
TXN01076,2024-02-08,Billing Delay,31889.58,East,Trial Pack,Customer Complaint,Recovered,825.05
TXN01077,2024-12-23,Pricing Error,34790.39,East,Economy Pack,Audit,Written Off,2491.41
TXN01078,2024-03-19,Pricing Error,24340.86,East,Economy Pack,Audit,In Progress,23875.57
TXN01079,2024-03-15,Billing Delay,857.65,South,Premium Pack,Customer Complaint,Recovered,0.0
TXN01080,2024-08-02,Pricing Error,9090.54,South,Economy Pack,Audit,Recovered,0.0
TXN01081,2024-03-31,Pricing Error,36087.78,East,Standard Pack,System Flag,In Progress,30261.99
TXN01082,2024-07-03,Pricing Error,26578.79,East,Bulk Pack,Audit,Recovered,0.0
TXN01083,2024-07-31,Pricing Error,6801.46,South,Economy Pack,System Flag,Written Off,4782.49
TXN01084,2024-11-11,Pricing Error,7765.64,West,Economy Pack,Customer Complaint,In Progress,229.74
TXN01085,2024-01-26,Pricing Error,34615.57,South,Premium Pack,Manager Review,In Progress,32559.61
TXN01086,2024-07-12,Billing Delay,3542.17,South,Trial Pack,Audit,Written Off,0.0
TXN01087,2024-06-22,Pricing Error,35192.77,Central,Economy Pack,System Flag,Recovered,25470.76
TXN01088,2024-11-17,Return Abuse,7067.35,Central,Premium Pack,Customer Complaint,Written Off,6682.39
TXN01089,2024-07-19,Contract Non-Compliance,27663.87,South,Premium Pack,Customer Complaint,Written Off,15501.0
TXN01090,2024-10-31,Return Abuse,6538.82,Central,Economy Pack,Audit,Written Off,0.0
