customer_id,region,segment,last_purchase_date,frequency,monetary_value,recency_days,product_category,channel,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST0743,West,B2C,2024-10-22,39,35651.74,70,Premium Pack,Retail,5,5,5,15,Champions
CUST0744,West,Enterprise,2024-10-26,21,17887.69,66,Premium Pack,Retail,5,3,3,11,Loyal Customers
CUST0745,East,Enterprise,2024-11-04,43,18139.62,57,Trial Pack,Field Sales,5,5,3,13,Champions
CUST0746,North,B2C,2024-04-08,13,9426.34,267,Standard Pack,Online,2,2,2,6,Hibernating
CUST0747,North,B2B,2024-08-05,30,24825.07,148,Bulk Pack,Retail,3,4,4,11,At Risk - High Value
CUST0748,North,B2C,2024-08-11,11,4199.67,142,Bulk Pack,Retail,3,2,1,6,Hibernating
CUST0749,West,B2C,2024-03-08,39,14274.34,298,Standard Pack,Field Sales,1,5,3,9,Needs Attention
CUST0750,North,B2B,2024-03-28,16,6589.68,278,Bulk Pack,Distributor,2,2,2,6,Hibernating
CUST0751,Central,Enterprise,2024-06-23,17,2002.84,191,Trial Pack,Field Sales,3,2,1,6,Hibernating
CUST0752,West,B2B,2024-10-26,43,938.55,66,Standard Pack,Distributor,5,5,1,11,Loyal Customers
CUST0753,North,B2B,2024-10-31,33,727.4,61,Bulk Pack,Retail,5,4,1,10,Loyal Customers
CUST0754,East,B2B,2024-04-16,34,1241.82,259,Trial Pack,Field Sales,2,4,1,7,Needs Attention
CUST0755,South,Enterprise,2024-02-26,16,721.95,309,Trial Pack,Field Sales,1,2,1,4,Hibernating
CUST0756,North,B2B,2024-05-26,15,9753.39,219,Premium Pack,Online,2,2,2,6,Hibernating
CUST0757,South,B2C,2024-09-07,6,31878.54,115,Premium Pack,Retail,4,1,4,9,Potential Loyalists
CUST0758,North,B2C,2024-02-20,32,2453.43,315,Trial Pack,Retail,1,4,1,6,Cannot Lose Them
CUST0759,South,B2C,2024-08-24,35,7501.15,129,Premium Pack,Retail,4,4,2,10,Loyal Customers
CUST0760,North,B2B,2024-04-27,5,12166.32,248,Standard Pack,Online,2,1,3,6,Hibernating
CUST0761,South,Enterprise,2024-11-04,40,1229.2,57,Economy Pack,Field Sales,5,5,1,11,Loyal Customers
CUST0762,Central,B2C,2024-02-28,30,22971.69,307,Bulk Pack,Retail,1,4,4,9,Needs Attention
CUST0763,South,Enterprise,2024-03-14,21,3117.63,292,Economy Pack,Online,1,3,1,5,Hibernating
CUST0764,East,B2B,2024-05-31,49,1818.14,214,Standard Pack,Distributor,3,5,1,9,Potential Loyalists
CUST0765,South,B2B,2024-08-12,20,14287.3,141,Premium Pack,Online,3,3,3,9,Potential Loyalists
CUST0766,West,B2C,2024-05-28,29,20057.11,217,Trial Pack,Online,2,3,4,9,Needs Attention
CUST0767,South,B2B,2024-07-27,17,13721.03,157,Trial Pack,Online,3,2,3,8,Potential Loyalists
CUST0768,South,B2B,2024-12-29,20,63771.32,2,Premium Pack,Distributor,5,3,5,13,Champions
CUST0769,West,B2C,2024-05-04,10,11015.13,241,Bulk Pack,Online,2,2,3,7,Needs Attention
CUST0770,West,Enterprise,2024-11-03,44,38653.7,58,Trial Pack,Online,5,5,5,15,Champions
CUST0771,East,B2B,2024-10-13,21,11745.38,79,Bulk Pack,Field Sales,4,3,3,10,Loyal Customers
CUST0772,East,B2C,2024-05-15,36,27101.95,230,Standard Pack,Retail,2,4,4,10,At Risk - High Value
CUST0773,East,B2B,2024-10-30,22,7975.03,62,Standard Pack,Retail,5,3,2,10,Loyal Customers
CUST0774,South,B2C,2024-08-08,13,15526.6,145,Trial Pack,Online,3,2,3,8,Potential Loyalists
CUST0775,East,Enterprise,2024-12-13,49,8563.64,18,Economy Pack,Field Sales,5,5,2,12,Loyal Customers
CUST0776,Central,Enterprise,2024-10-31,19,79223.0,61,Economy Pack,Retail,5,2,5,12,Loyal Customers
CUST0777,East,B2B,2024-05-01,16,13632.49,244,Standard Pack,Distributor,2,2,3,7,Needs Attention
CUST0778,Central,B2B,2024-07-08,30,3785.91,176,Economy Pack,Retail,3,4,1,8,Potential Loyalists
CUST0779,East,B2C,2024-07-30,15,15631.99,154,Trial Pack,Distributor,3,2,3,8,Potential Loyalists
CUST0780,East,Enterprise,2024-07-12,6,12733.45,172,Bulk Pack,Distributor,3,1,3,7,Potential Loyalists
CUST0781,West,Enterprise,2024-08-07,46,3803.0,146,Standard Pack,Field Sales,3,5,1,9,Potential Loyalists
CUST0782,West,B2C,2024-05-02,15,2389.23,243,Premium Pack,Distributor,2,2,1,5,Hibernating
CUST0783,West,B2B,2024-08-24,46,15339.78,129,Trial Pack,Online,4,5,3,12,Loyal Customers
CUST0784,South,B2C,2024-11-24,7,26147.95,37,Premium Pack,Field Sales,5,1,4,10,Loyal Customers
CUST0785,South,Enterprise,2024-08-04,10,15151.04,149,Premium Pack,Distributor,3,2,3,8,Potential Loyalists
CUST0786,South,B2B,2024-02-23,14,44798.05,312,Premium Pack,Distributor,1,2,5,8,Needs Attention
CUST0787,South,B2B,2024-03-25,24,40355.69,281,Bulk Pack,Online,2,3,5,10,At Risk - High Value
CUST0788,East,B2C,2024-12-22,28,25227.17,9,Trial Pack,Field Sales,5,3,4,12,Loyal Customers
CUST0789,East,Enterprise,2024-08-27,3,44578.79,126,Economy Pack,Field Sales,4,1,5,10,Loyal Customers
CUST0790,West,B2B,2024-11-19,33,1757.21,42,Trial Pack,Distributor,5,4,1,10,Loyal Customers
CUST0791,East,B2B,2024-08-17,7,5112.29,136,Trial Pack,Online,4,1,2,7,Potential Loyalists
CUST0792,North,B2B,2024-11-03,27,5413.52,58,Standard Pack,Field Sales,5,3,2,10,Loyal Customers
CUST0793,Central,Enterprise,2024-05-17,42,591.97,228,Trial Pack,Online,2,5,1,8,Needs Attention
CUST0794,South,B2C,2024-12-27,30,92810.06,4,Economy Pack,Field Sales,5,4,5,14,Champions
CUST0795,West,B2C,2024-03-28,1,5046.08,278,Premium Pack,Retail,2,1,2,5,Hibernating
CUST0796,West,B2C,2024-07-03,22,6511.19,181,Trial Pack,Field Sales,3,3,2,8,Potential Loyalists
CUST0797,East,B2C,2024-05-17,16,63386.58,228,Trial Pack,Distributor,2,2,5,9,Needs Attention
CUST0798,West,B2C,2024-04-09,39,28043.64,266,Trial Pack,Retail,2,5,4,11,At Risk - High Value
CUST0799,West,B2B,2024-03-28,32,2647.11,278,Trial Pack,Distributor,2,4,1,7,Needs Attention
CUST0800,East,B2C,2024-06-22,13,6234.23,192,Bulk Pack,Retail,3,2,2,7,Potential Loyalists
CUST0801,West,B2C,2024-10-31,36,959.52,61,Standard Pack,Retail,5,4,1,10,Loyal Customers
CUST0802,West,B2C,2024-02-03,40,33437.65,332,Economy Pack,Field Sales,1,5,5,11,At Risk - High Value
CUST0803,Central,B2B,2024-12-01,4,643.06,30,Premium Pack,Retail,5,1,1,7,Potential Loyalists
CUST0804,East,B2B,2024-05-07,28,7259.57,238,Standard Pack,Distributor,2,3,2,7,Needs Attention
CUST0805,East,B2C,2024-06-07,27,21152.19,207,Trial Pack,Field Sales,3,3,4,10,At Risk - High Value
CUST0806,Central,B2B,2024-11-29,32,22740.34,32,Standard Pack,Field Sales,5,4,4,13,Champions
CUST0807,East,Enterprise,2024-10-27,1,8802.32,65,Premium Pack,Online,5,1,2,8,Potential Loyalists
CUST0808,North,B2C,2024-12-27,23,10257.5,4,Bulk Pack,Field Sales,5,3,2,10,Loyal Customers
CUST0809,North,Enterprise,2024-04-19,33,30325.67,256,Economy Pack,Distributor,2,4,4,10,At Risk - High Value
CUST0810,West,Enterprise,2024-06-30,49,2464.58,184,Bulk Pack,Distributor,3,5,1,9,Potential Loyalists
CUST0811,West,Enterprise,2024-04-06,30,27645.57,269,Trial Pack,Retail,2,4,4,10,At Risk - High Value
CUST0812,Central,B2B,2024-02-14,18,4268.16,321,Trial Pack,Retail,1,2,1,4,Hibernating
CUST0813,East,B2C,2024-09-29,45,17346.24,93,Trial Pack,Field Sales,4,5,3,12,Loyal Customers
CUST0814,West,B2B,2024-12-25,19,73610.39,6,Standard Pack,Field Sales,5,2,5,12,Loyal Customers
CUST0815,North,Enterprise,2024-05-01,18,4722.94,244,Premium Pack,Field Sales,2,2,2,6,Hibernating
CUST0816,East,Enterprise,2024-01-17,49,2650.67,349,Economy Pack,Retail,1,5,1,7,Needs Attention
CUST0817,West,B2C,2024-08-07,32,10403.84,146,Premium Pack,Retail,3,4,3,10,At Risk - High Value
CUST0818,East,Enterprise,2024-04-04,20,8518.38,271,Bulk Pack,Field Sales,2,3,2,7,Needs Attention
CUST0819,Central,B2C,2024-03-17,25,27209.41,289,Bulk Pack,Distributor,1,3,4,8,Needs Attention
CUST0820,East,B2B,2024-04-28,6,25145.95,247,Bulk Pack,Retail,2,1,4,7,Needs Attention
CUST0821,South,Enterprise,2024-12-12,39,20290.67,19,Trial Pack,Online,5,5,4,14,Champions
CUST0822,West,B2B,2024-09-30,36,4641.28,92,Premium Pack,Retail,4,4,2,10,Loyal Customers
CUST0823,South,B2B,2024-04-22,49,7092.0,253,Economy Pack,Distributor,2,5,2,9,Needs Attention
CUST0824,Central,B2B,2024-12-11,23,1525.73,20,Bulk Pack,Online,5,3,1,9,Potential Loyalists
CUST0825,Central,Enterprise,2024-09-20,12,15708.4,102,Premium Pack,Online,4,2,3,9,Potential Loyalists
CUST0826,Central,B2B,2024-08-20,5,53034.09,133,Standard Pack,Retail,4,1,5,10,Loyal Customers
CUST0827,South,B2C,2024-06-08,27,12052.22,206,Trial Pack,Distributor,3,3,3,9,Potential Loyalists
CUST0828,Central,B2C,2024-07-13,14,20363.2,171,Premium Pack,Field Sales,3,2,4,9,Potential Loyalists
CUST0829,South,B2C,2024-12-11,29,2654.4,20,Premium Pack,Online,5,3,1,9,Potential Loyalists
CUST0830,North,B2C,2024-04-26,14,44747.48,249,Economy Pack,Online,2,2,5,9,Needs Attention
CUST0831,North,B2B,2024-05-13,8,35183.94,232,Standard Pack,Online,2,1,5,8,Needs Attention
CUST0832,Central,Enterprise,2024-05-07,18,90421.76,238,Trial Pack,Distributor,2,2,5,9,Needs Attention
CUST0833,Central,B2C,2024-03-27,23,31993.74,279,Premium Pack,Distributor,2,3,4,9,Needs Attention
CUST0834,North,B2C,2024-12-18,28,15139.32,13,Economy Pack,Distributor,5,3,3,11,Loyal Customers
CUST0835,North,B2B,2024-06-05,34,4437.55,209,Bulk Pack,Online,3,4,1,8,Potential Loyalists
CUST0836,Central,B2B,2024-09-16,20,3283.33,106,Trial Pack,Retail,4,3,1,8,Potential Loyalists
CUST0837,Central,B2C,2024-04-26,8,28137.92,249,Premium Pack,Retail,2,1,4,7,Needs Attention
CUST0838,South,B2C,2024-10-22,42,5032.68,70,Premium Pack,Distributor,5,5,2,12,Loyal Customers
CUST0839,North,B2B,2024-04-24,13,8398.26,251,Trial Pack,Field Sales,2,2,2,6,Hibernating
CUST0840,Central,B2B,2024-05-15,9,2345.41,230,Standard Pack,Field Sales,2,1,1,4,Hibernating
CUST0841,Central,B2C,2024-08-23,5,8129.17,130,Premium Pack,Online,4,1,2,7,Potential Loyalists
CUST0842,East,B2C,2024-05-11,40,69592.22,234,Trial Pack,Online,2,5,5,12,At Risk - High Value
CUST0843,South,B2C,2024-06-04,27,16400.15,210,Bulk Pack,Distributor,3,3,3,9,Potential Loyalists
CUST0844,East,B2C,2024-05-17,9,6991.31,228,Economy Pack,Retail,2,1,2,5,Hibernating
CUST0845,South,Enterprise,2024-04-21,1,4175.78,254,Premium Pack,Retail,2,1,1,4,Hibernating
CUST0846,Central,B2C,2024-11-15,15,46695.3,46,Premium Pack,Distributor,5,2,5,12,Loyal Customers
CUST0847,North,B2C,2024-08-21,48,57454.96,132,Standard Pack,Distributor,4,5,5,14,Champions
CUST0848,West,B2C,2024-09-27,35,10816.44,95,Bulk Pack,Distributor,4,4,3,11,Loyal Customers
CUST0849,North,B2C,2024-10-24,34,13575.36,68,Economy Pack,Retail,5,4,3,12,Loyal Customers
CUST0850,West,B2B,2024-05-16,14,23847.12,229,Standard Pack,Distributor,2,2,4,8,Needs Attention
CUST0851,North,B2C,2024-04-15,40,24481.53,260,Premium Pack,Online,2,5,4,11,At Risk - High Value
CUST0852,South,Enterprise,2024-10-28,31,75618.43,64,Premium Pack,Online,5,4,5,14,Champions
CUST0853,West,B2B,2024-08-30,3,1754.14,123,Trial Pack,Online,4,1,1,6,New Customers
CUST0854,East,B2B,2024-05-31,25,14904.08,214,Bulk Pack,Online,3,3,3,9,Potential Loyalists
CUST0855,East,B2B,2024-10-14,24,3131.83,78,Bulk Pack,Distributor,4,3,1,8,Potential Loyalists
CUST0856,West,B2C,2024-08-30,23,12233.68,123,Trial Pack,Distributor,4,3,3,10,Loyal Customers
CUST0857,Central,B2B,2024-04-23,14,17180.63,252,Premium Pack,Field Sales,2,2,3,7,Needs Attention
CUST0858,West,B2B,2024-12-27,46,28838.81,4,Bulk Pack,Retail,5,5,4,14,Champions
CUST0859,West,Enterprise,2024-05-05,37,111241.02,240,Economy Pack,Field Sales,2,4,5,11,At Risk - High Value
CUST0860,South,B2C,2024-11-25,6,13280.0,36,Standard Pack,Online,5,1,3,9,Potential Loyalists
CUST0861,East,B2C,2024-05-24,23,23836.73,221,Trial Pack,Distributor,2,3,4,9,Needs Attention
CUST0862,North,B2C,2024-04-08,16,20706.58,267,Economy Pack,Retail,2,2,4,8,Needs Attention
CUST0863,East,B2C,2024-06-14,38,8901.78,200,Standard Pack,Distributor,3,4,2,9,Potential Loyalists
CUST0864,South,B2B,2024-03-17,15,6135.44,289,Bulk Pack,Retail,1,2,2,5,Hibernating
CUST0865,South,Enterprise,2024-10-20,49,2463.0,72,Economy Pack,Distributor,4,5,1,10,Loyal Customers
CUST0866,North,B2C,2024-04-16,9,24672.07,259,Bulk Pack,Retail,2,1,4,7,Needs Attention
CUST0867,West,Enterprise,2024-09-24,29,65266.27,98,Economy Pack,Distributor,4,3,5,12,Loyal Customers
CUST0868,West,Enterprise,2024-10-05,30,508.0,87,Economy Pack,Field Sales,4,4,1,9,Potential Loyalists
CUST0869,South,B2C,2024-12-21,28,1584.3,10,Trial Pack,Distributor,5,3,1,9,Potential Loyalists
CUST0870,East,B2C,2024-06-17,6,11206.68,197,Premium Pack,Field Sales,3,1,3,7,Potential Loyalists
CUST0871,West,B2C,2024-11-15,5,87081.17,46,Economy Pack,Field Sales,5,1,5,11,Loyal Customers
CUST0872,North,B2C,2024-04-06,36,23034.73,269,Economy Pack,Retail,2,4,4,10,At Risk - High Value
CUST0873,North,B2C,2024-09-04,7,10345.72,118,Bulk Pack,Distributor,4,1,2,7,Potential Loyalists
CUST0874,Central,Enterprise,2024-04-16,11,1178.18,259,Economy Pack,Online,2,2,1,5,Hibernating
CUST0875,South,Enterprise,2024-02-15,43,47807.27,320,Premium Pack,Retail,1,5,5,11,At Risk - High Value
CUST0876,North,Enterprise,2024-06-07,47,19570.32,207,Bulk Pack,Distributor,3,5,4,12,At Risk - High Value
CUST0877,East,B2C,2024-11-01,38,3302.31,60,Premium Pack,Online,5,4,1,10,Loyal Customers
CUST0878,East,B2B,2024-03-12,5,13870.16,294,Economy Pack,Retail,1,1,3,5,Hibernating
CUST0879,Central,B2C,2024-04-22,27,89153.9,253,Economy Pack,Online,2,3,5,10,At Risk - High Value
CUST0880,North,B2B,2024-05-27,17,19636.66,218,Standard Pack,Online,2,2,4,8,Needs Attention
CUST0881,North,B2B,2024-09-26,24,51221.84,96,Bulk Pack,Online,4,3,5,12,Loyal Customers
CUST0882,West,Enterprise,2024-03-28,41,2301.31,278,Bulk Pack,Online,2,5,1,8,Needs Attention
CUST0883,Central,B2B,2024-06-04,36,11547.76,210,Premium Pack,Retail,3,4,3,10,At Risk - High Value
CUST0884,North,Enterprise,2024-09-10,27,40148.61,112,Bulk Pack,Retail,4,3,5,12,Loyal Customers
CUST0885,West,Enterprise,2024-06-26,44,10382.42,188,Trial Pack,Field Sales,3,5,2,10,At Risk - High Value
CUST0886,East,B2C,2024-05-15,47,1171.74,230,Bulk Pack,Retail,2,5,1,8,Needs Attention
CUST0887,South,B2C,2024-10-12,47,23023.79,80,Bulk Pack,Field Sales,4,5,4,13,Champions
CUST0888,South,B2C,2024-10-17,30,14659.82,75,Trial Pack,Online,4,4,3,11,Loyal Customers
CUST0889,West,B2B,2024-11-17,46,5460.16,44,Bulk Pack,Distributor,5,5,2,12,Loyal Customers
CUST0890,North,B2B,2024-04-03,27,23503.21,272,Economy Pack,Distributor,2,3,4,9,Needs Attention
CUST0891,North,Enterprise,2024-03-17,39,15652.59,289,Premium Pack,Distributor,1,5,3,9,Needs Attention
CUST0892,North,Enterprise,2024-03-22,23,627.97,284,Premium Pack,Distributor,2,3,1,6,Hibernating
CUST0893,Central,Enterprise,2024-08-05,47,4757.06,148,Trial Pack,Distributor,3,5,2,10,At Risk - High Value
CUST0894,West,B2C,2024-07-25,11,14927.72,159,Bulk Pack,Field Sales,3,2,3,8,Potential Loyalists
CUST0895,North,B2C,2024-02-25,31,11271.1,310,Standard Pack,Retail,1,4,3,8,Needs Attention
CUST0896,South,Enterprise,2024-01-02,47,22497.85,364,Premium Pack,Online,1,5,4,10,At Risk - High Value
CUST0897,East,Enterprise,2024-08-18,3,2283.57,135,Economy Pack,Retail,4,1,1,6,New Customers
CUST0898,Central,B2C,2024-08-02,33,7500.89,151,Economy Pack,Field Sales,3,4,2,9,Potential Loyalists
CUST0899,West,B2C,2024-05-11,11,5419.13,234,Premium Pack,Retail,2,2,2,6,Hibernating
CUST0900,Central,B2C,2024-12-11,16,51409.59,20,Bulk Pack,Online,5,2,5,12,Loyal Customers
CUST0901,Central,B2B,2024-10-28,40,40383.79,64,Economy Pack,Field Sales,5,5,5,15,Champions
CUST0902,North,B2B,2024-10-18,27,5855.56,74,Standard Pack,Retail,4,3,2,9,Potential Loyalists
CUST0903,Central,Enterprise,2024-03-05,24,11130.76,301,Standard Pack,Online,1,3,3,7,Needs Attention
CUST0904,North,B2B,2024-12-23,37,37295.83,8,Premium Pack,Online,5,4,5,14,Champions
CUST0905,North,Enterprise,2024-06-23,22,29163.45,191,Standard Pack,Online,3,3,4,10,At Risk - High Value
CUST0906,West,Enterprise,2024-07-11,30,2330.91,173,Standard Pack,Retail,3,4,1,8,Potential Loyalists
CUST0907,South,B2C,2024-10-18,4,1300.27,74,Premium Pack,Online,4,1,1,6,New Customers
CUST0908,North,B2B,2024-08-14,7,5777.5,139,Standard Pack,Field Sales,4,1,2,7,Potential Loyalists
CUST0909,East,B2C,2024-08-19,17,9706.32,134,Bulk Pack,Field Sales,4,2,2,8,Potential Loyalists
CUST0910,East,Enterprise,2024-06-02,49,2795.31,212,Premium Pack,Distributor,3,5,1,9,Potential Loyalists
CUST0911,West,B2C,2024-12-30,6,1577.19,1,Premium Pack,Retail,5,1,1,7,Potential Loyalists
CUST0912,East,B2B,2024-03-26,31,24431.81,280,Economy Pack,Retail,2,4,4,10,At Risk - High Value
CUST0913,Central,B2B,2024-02-08,46,19486.25,327,Standard Pack,Distributor,1,5,4,10,At Risk - High Value
CUST0914,South,Enterprise,2024-04-03,5,20709.08,272,Economy Pack,Online,2,1,4,7,Needs Attention
CUST0915,West,B2B,2024-06-27,28,19161.61,187,Premium Pack,Retail,3,3,3,9,Potential Loyalists
CUST0916,Central,Enterprise,2024-03-29,29,1068.88,277,Premium Pack,Distributor,2,3,1,6,Hibernating
CUST0917,Central,B2B,2024-08-06,11,2089.58,147,Trial Pack,Field Sales,3,2,1,6,Hibernating
CUST0918,South,Enterprise,2024-12-14,47,9070.06,17,Premium Pack,Distributor,5,5,2,12,Loyal Customers
CUST0919,South,Enterprise,2024-06-11,38,14233.43,203,Trial Pack,Field Sales,3,4,3,10,At Risk - High Value
CUST0920,Central,Enterprise,2024-08-27,30,6320.64,126,Premium Pack,Retail,4,4,2,10,Loyal Customers
CUST0921,West,B2B,2024-09-27,2,26953.87,95,Premium Pack,Online,4,1,4,9,Potential Loyalists
CUST0922,South,B2B,2024-06-13,34,19753.3,201,Trial Pack,Distributor,3,4,4,11,At Risk - High Value
CUST0923,East,B2B,2024-01-29,24,23898.99,337,Trial Pack,Online,1,3,4,8,Needs Attention
CUST0924,South,Enterprise,2024-03-23,42,11135.5,283,Standard Pack,Retail,2,5,3,10,At Risk - High Value
CUST0925,North,B2C,2024-02-07,36,7581.89,328,Standard Pack,Distributor,1,4,2,7,Needs Attention
CUST0926,West,Enterprise,2024-12-25,22,14039.94,6,Premium Pack,Retail,5,3,3,11,Loyal Customers
CUST0927,West,B2C,2024-05-20,16,5253.04,225,Premium Pack,Field Sales,2,2,2,6,Hibernating
CUST0928,North,B2B,2024-08-05,36,41282.82,148,Economy Pack,Retail,3,4,5,12,At Risk - High Value
CUST0929,North,Enterprise,2024-08-23,48,4328.61,130,Standard Pack,Distributor,4,5,1,10,Loyal Customers
CUST0930,West,B2B,2024-04-21,30,48817.03,254,Economy Pack,Distributor,2,4,5,11,At Risk - High Value
CUST0931,West,B2C,2024-04-25,40,23672.25,250,Bulk Pack,Field Sales,2,5,4,11,At Risk - High Value
CUST0932,East,B2C,2024-03-23,15,8466.9,283,Economy Pack,Distributor,2,2,2,6,Hibernating
CUST0933,South,Enterprise,2024-02-22,20,2571.55,313,Trial Pack,Distributor,1,3,1,5,Hibernating
CUST0934,West,B2B,2024-03-12,38,17976.79,294,Economy Pack,Online,1,4,3,8,Needs Attention
CUST0935,East,B2C,2024-12-04,39,6459.94,27,Premium Pack,Retail,5,5,2,12,Loyal Customers
CUST0936,South,B2C,2024-06-12,1,17820.8,202,Bulk Pack,Distributor,3,1,3,7,Potential Loyalists
CUST0937,East,Enterprise,2024-09-20,16,11533.57,102,Premium Pack,Retail,4,2,3,9,Potential Loyalists
CUST0938,Central,B2B,2024-06-02,30,40237.54,212,Economy Pack,Online,3,4,5,12,At Risk - High Value
CUST0939,Central,B2C,2024-05-28,24,23323.83,217,Standard Pack,Retail,2,3,4,9,Needs Attention
CUST0940,Central,Enterprise,2024-09-23,17,56349.55,99,Standard Pack,Distributor,4,2,5,11,Loyal Customers
CUST0941,South,B2C,2024-10-28,18,22556.79,64,Bulk Pack,Field Sales,5,2,4,11,Loyal Customers
CUST0942,South,B2B,2024-11-07,8,22649.03,54,Bulk Pack,Online,5,1,4,10,Loyal Customers
CUST0943,North,B2C,2024-04-25,16,37707.94,250,Economy Pack,Online,2,2,5,9,Needs Attention
CUST0944,West,Enterprise,2024-07-18,10,16972.75,166,Trial Pack,Online,3,2,3,8,Potential Loyalists
CUST0945,Central,B2B,2024-04-17,14,39871.33,258,Trial Pack,Online,2,2,5,9,Needs Attention
CUST0946,West,Enterprise,2024-02-19,32,31948.62,316,Premium Pack,Field Sales,1,4,4,9,Needs Attention
CUST0947,Central,B2B,2024-05-03,41,97770.16,242,Economy Pack,Retail,2,5,5,12,At Risk - High Value
CUST0948,West,Enterprise,2024-10-07,39,7954.38,85,Bulk Pack,Field Sales,4,5,2,11,Loyal Customers
CUST0949,East,B2C,2024-12-25,26,4193.65,6,Trial Pack,Retail,5,3,1,9,Potential Loyalists
CUST0950,South,B2B,2024-10-21,7,22439.22,71,Standard Pack,Distributor,4,1,4,9,Potential Loyalists
CUST0951,South,B2B,2024-08-11,12,10677.07,142,Premium Pack,Field Sales,3,2,3,8,Potential Loyalists
CUST0952,West,B2C,2024-01-18,27,5491.03,348,Economy Pack,Retail,1,3,2,6,Hibernating
CUST0953,Central,B2B,2024-09-30,6,8746.79,92,Standard Pack,Field Sales,4,1,2,7,Potential Loyalists
CUST0954,East,B2C,2024-06-08,31,900.44,206,Trial Pack,Field Sales,3,4,1,8,Potential Loyalists
CUST0955,South,B2C,2024-06-16,43,9793.69,198,Economy Pack,Retail,3,5,2,10,At Risk - High Value
CUST0956,West,B2C,2024-11-09,11,1159.47,52,Premium Pack,Field Sales,5,2,1,8,Potential Loyalists
CUST0957,South,Enterprise,2024-10-20,30,38936.38,72,Trial Pack,Distributor,4,4,5,13,Champions
CUST0958,North,B2B,2024-12-29,8,13450.29,2,Bulk Pack,Field Sales,5,1,3,9,Potential Loyalists
CUST0959,North,Enterprise,2024-05-20,24,22852.21,225,Premium Pack,Distributor,2,3,4,9,Needs Attention
CUST0960,Central,B2C,2024-06-21,17,39664.54,193,Bulk Pack,Online,3,2,5,10,At Risk - High Value
CUST0961,West,B2C,2024-09-11,14,1736.3,111,Standard Pack,Retail,4,2,1,7,Potential Loyalists
CUST0962,West,B2C,2024-10-20,31,740.69,72,Bulk Pack,Online,4,4,1,9,Potential Loyalists
CUST0963,South,B2C,2024-11-29,36,2499.56,32,Trial Pack,Retail,5,4,1,10,Loyal Customers
CUST0964,North,Enterprise,2024-05-03,27,12816.16,242,Premium Pack,Distributor,2,3,3,8,Needs Attention
CUST0965,North,Enterprise,2024-11-25,30,8082.83,36,Bulk Pack,Field Sales,5,4,2,11,Loyal Customers
CUST0966,West,B2C,2024-01-03,24,42498.69,363,Standard Pack,Retail,1,3,5,9,Needs Attention
CUST0967,West,B2B,2024-04-26,22,40209.1,249,Trial Pack,Retail,2,3,5,10,At Risk - High Value
CUST0968,East,B2B,2024-08-28,19,48351.35,125,Premium Pack,Online,4,2,5,11,Loyal Customers
CUST0969,South,Enterprise,2024-04-18,30,15729.93,257,Trial Pack,Distributor,2,4,3,9,Needs Attention
CUST0970,Central,Enterprise,2024-02-17,13,2585.26,318,Economy Pack,Distributor,1,2,1,4,Hibernating
CUST0971,South,Enterprise,2024-09-18,6,24301.43,104,Premium Pack,Field Sales,4,1,4,9,Potential Loyalists
CUST0972,South,B2B,2024-07-01,22,798.28,183,Trial Pack,Field Sales,3,3,1,7,Potential Loyalists
CUST0973,West,Enterprise,2024-02-09,11,88510.3,326,Premium Pack,Online,1,2,5,8,Needs Attention
CUST0974,West,Enterprise,2024-12-01,34,8174.76,30,Bulk Pack,Distributor,5,4,2,11,Loyal Customers
CUST0975,Central,B2C,2024-11-03,34,7067.73,58,Bulk Pack,Field Sales,5,4,2,11,Loyal Customers
CUST0976,South,Enterprise,2024-06-14,37,21417.81,200,Standard Pack,Online,3,4,4,11,At Risk - High Value
CUST0977,South,B2B,2024-10-05,31,15045.27,87,Trial Pack,Retail,4,4,3,11,Loyal Customers
CUST0978,North,B2C,2024-08-13,13,21560.31,140,Trial Pack,Field Sales,4,2,4,10,Loyal Customers
CUST0979,North,B2C,2024-05-25,13,15437.36,220,Bulk Pack,Online,2,2,3,7,Needs Attention
CUST0980,Central,Enterprise,2024-02-02,26,4550.27,333,Standard Pack,Retail,1,3,1,5,Hibernating
CUST0981,East,B2C,2024-02-09,6,16559.64,326,Bulk Pack,Field Sales,1,1,3,5,Hibernating
CUST0982,Central,B2C,2024-12-28,6,17494.95,3,Standard Pack,Distributor,5,1,3,9,Potential Loyalists
CUST0983,East,Enterprise,2024-12-07,22,56726.3,24,Premium Pack,Field Sales,5,3,5,13,Champions
CUST0984,East,B2C,2024-10-20,24,33362.23,72,Bulk Pack,Distributor,4,3,5,12,Loyal Customers
CUST0985,North,B2C,2024-12-11,20,6004.22,20,Economy Pack,Field Sales,5,3,2,10,Loyal Customers
CUST0986,West,B2B,2024-01-29,33,56589.87,337,Bulk Pack,Online,1,4,5,10,At Risk - High Value
CUST0987,North,B2B,2024-08-12,6,5348.35,141,Premium Pack,Retail,3,1,2,6,Hibernating
CUST0988,South,B2C,2024-03-20,32,40636.86,286,Bulk Pack,Online,2,4,5,11,At Risk - High Value
CUST0989,East,B2B,2024-06-30,26,29175.82,184,Premium Pack,Distributor,3,3,4,10,At Risk - High Value
CUST0990,Central,Enterprise,2024-10-04,6,22986.75,88,Standard Pack,Online,4,1,4,9,Potential Loyalists
